Date,ProductId,Product,Product_Type,Product_Category,Sales,Profit,Margin,COGS,Total_Expenses,Marketing,Inventory,Budget_Profit,Budget_COGS,Budget_Margin,Budget_Sales,Area_Code,State,Market,Market_Size
12-01-2010,2,Columbian,Coffee,Regular,88,1,49,39,48,14,250,20,40,60,100,775,Nevada,West,Small Market
12-01-2010,3,Decaf Irish Cream,Coffee,Decaf,69,8,38,31,30,9,1009,30,30,50,80,702,Nevada,West,Small Market
12-01-2010,4,Caffe Latte,Espresso,Regular,43,31,43,0,12,0,344,30,0,40,40,702,Nevada,West,Small Market
12-01-2010,5,Caffe Mocha,Espresso,Regular,41,10,25,16,15,4,851,10,10,20,30,775,Nevada,West,Small Market
12-01-2010,6,Decaf Espresso,Espresso,Decaf,58,17,35,23,18,6,807,20,20,30,50,702,Nevada,West,Small Market
12-01-2010,8,Chamomile,Herbal Tea,Decaf,60,19,36,24,17,6,829,20,20,30,50,541,Oregon,West,Small Market
12-01-2010,9,Lemon,Herbal Tea,Decaf,185,66,104,81,38,26,551,70,70,100,170,541,Oregon,West,Small Market
12-01-2010,11,Darjeeling,Tea,Regular,73,25,44,29,19,8,490,30,20,30,50,971,Oregon,West,Small Market
12-01-2010,12,Earl Grey,Tea,Regular,221,73,133,88,60,29,817,60,60,100,160,971,Oregon,West,Small Market
12-01-2010,13,Green Tea,Tea,Regular,320,121,186,134,65,41,690,100,90,140,230,503,Oregon,West,Small Market
12-01-2010,1,Amaretto,Coffee,Regular,112,-7,65,47,72,42,521,20,50,80,130,503,Oregon,West,Small Market
12-01-2010,2,Columbian,Coffee,Regular,98,1,57,41,56,13,482,20,40,70,110,503,Oregon,West,Small Market
12-01-2010,3,Decaf Irish Cream,Coffee,Decaf,101,25,60,41,35,13,435,50,40,80,120,503,Oregon,West,Small Market
12-01-2010,4,Caffe Latte,Espresso,Regular,103,6,57,46,51,17,422,10,40,50,90,971,Oregon,West,Small Market
12-01-2010,5,Caffe Mocha,Espresso,Regular,127,28,73,54,45,17,424,40,50,70,120,503,Oregon,West,Small Market
12-01-2010,6,Decaf Espresso,Espresso,Decaf,306,87,153,153,66,42,1319,80,150,140,290,971,Oregon,West,Small Market
12-01-2010,8,Chamomile,Herbal Tea,Decaf,289,105,174,115,69,37,1166,110,100,160,260,509,Washington,West,Small Market
12-01-2010,9,Lemon,Herbal Tea,Decaf,120,46,71,49,25,13,845,50,40,70,110,425,Washington,West,Small Market
12-01-2010,11,Darjeeling,Tea,Regular,107,30,66,41,36,12,320,20,30,40,70,509,Washington,West,Small Market
12-01-2010,12,Earl Grey,Tea,Regular,106,28,63,43,35,13,466,20,30,40,70,509,Washington,West,Small Market
12-01-2010,13,Green Tea,Tea,Regular,131,-3,76,55,79,49,627,-10,40,50,90,360,Washington,West,Small Market
12-01-2010,2,Columbian,Coffee,Regular,176,58,104,72,46,23,461,80,80,120,200,253,Washington,West,Small Market
12-01-2010,3,Decaf Irish Cream,Coffee,Decaf,250,20,145,105,125,95,716,50,120,170,290,509,Washington,West,Small Market
12-01-2010,4,Caffe Latte,Espresso,Regular,56,13,32,24,19,7,567,20,20,30,50,253,Washington,West,Small Market
12-01-2010,5,Caffe Mocha,Espresso,Regular,145,23,80,65,57,24,403,30,60,80,140,509,Washington,West,Small Market
12-01-2010,6,Decaf Espresso,Espresso,Decaf,176,51,96,80,45,24,1079,60,70,100,170,253,Washington,West,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,382,154,171,170,76,47,1091,110,140,160,300,720,Colorado,Central,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,168,0,87,63,91,57,435,20,50,80,130,720,Colorado,Central,Major Market
01-01-2011,10,Mint,Herbal Tea,Decaf,157,51,80,60,49,19,336,40,50,70,120,970,Colorado,Central,Major Market
01-01-2011,11,Darjeeling,Tea,Regular,145,26,72,58,58,22,338,20,40,70,110,719,Colorado,Central,Major Market
01-01-2011,12,Earl Grey,Tea,Regular,157,56,76,64,42,19,965,40,50,70,120,719,Colorado,Central,Major Market
01-01-2011,13,Green Tea,Tea,Regular,112,47,56,44,27,14,623,30,30,50,80,303,Colorado,Central,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,150,84,80,54,27,15,456,70,60,90,150,720,Colorado,Central,Major Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,201,83,108,72,58,23,558,80,80,130,210,719,Colorado,Central,Major Market
01-01-2011,1,Amaretto,Coffee,Regular,245,146,130,89,38,24,777,100,90,130,220,719,Colorado,Central,Major Market
01-01-2011,2,Columbian,Coffee,Regular,213,106,107,83,41,27,623,80,80,110,190,720,Colorado,Central,Major Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,262,157,139,95,40,26,821,110,100,140,240,719,Colorado,Central,Major Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,245,148,130,89,37,24,777,100,70,120,190,773,Illinois,Central,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,213,106,107,83,41,27,623,60,70,90,160,773,Illinois,Central,Major Market
01-01-2011,10,Mint,Herbal Tea,Decaf,262,157,139,95,40,26,821,100,80,120,200,224,Illinois,Central,Major Market
01-01-2011,11,Darjeeling,Tea,Regular,150,83,80,54,28,15,456,50,40,70,110,217,Illinois,Central,Major Market
01-01-2011,12,Earl Grey,Tea,Regular,201,84,108,72,57,23,558,40,60,90,150,815,Illinois,Central,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,611,316,312,234,114,77,1310,260,270,370,640,312,Illinois,Central,Major Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,510,218,228,228,92,63,1459,180,260,270,530,773,Illinois,Central,Major Market
01-01-2011,2,Columbian,Coffee,Regular,386,173,201,144,94,47,862,130,150,210,360,815,Illinois,Central,Major Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,262,136,139,95,55,30,608,100,100,140,240,217,Illinois,Central,Major Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,611,315,312,234,116,77,1310,200,200,280,480,641,Iowa,Central,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,262,134,139,95,56,30,608,90,80,120,200,641,Iowa,Central,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,510,220,228,228,91,63,1459,140,190,210,400,319,Iowa,Central,Small Market
01-01-2011,12,Earl Grey,Tea,Regular,611,273,301,245,132,93,1419,160,210,270,480,641,Iowa,Central,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,48,17,26,17,16,4,777,30,10,40,50,563,Iowa,Central,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,48,16,26,17,17,4,777,30,10,40,50,515,Iowa,Central,Small Market
01-01-2011,1,Amaretto,Coffee,Regular,50,17,27,18,17,5,821,20,10,30,40,563,Iowa,Central,Small Market
01-01-2011,2,Columbian,Coffee,Regular,69,8,34,28,30,8,965,20,20,40,60,641,Iowa,Central,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,60,19,31,23,20,7,623,20,20,30,50,515,Iowa,Central,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,101,-17,53,37,67,34,261,0,30,40,70,573,Missouri,Central,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,111,-61,11,88,52,27,525,-20,70,10,80,314,Missouri,Central,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,92,14,47,35,40,11,196,10,30,40,70,573,Missouri,Central,Small Market
01-01-2011,12,Earl Grey,Tea,Regular,73,-14,36,29,47,11,169,-10,20,30,50,660,Missouri,Central,Small Market
01-01-2011,13,Green Tea,Tea,Regular,85,-6,42,34,48,12,197,0,20,40,60,816,Missouri,Central,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,138,75,73,50,26,14,821,70,50,90,140,573,Missouri,Central,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,128,70,68,46,24,12,777,60,50,80,130,573,Missouri,Central,Small Market
01-01-2011,2,Columbian,Coffee,Regular,213,61,105,85,69,32,494,40,90,100,190,314,Missouri,Central,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,190,73,92,78,47,24,965,50,80,90,170,314,Missouri,Central,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,90,45,48,32,20,8,456,50,20,50,70,567,Ohio,Central,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,90,45,48,32,20,8,821,50,20,50,70,614,Ohio,Central,Major Market
01-01-2011,11,Darjeeling,Tea,Regular,235,106,126,84,61,27,651,60,70,110,180,513,Ohio,Central,Major Market
01-01-2011,12,Earl Grey,Tea,Regular,224,104,116,84,51,26,500,60,70,100,170,567,Ohio,Central,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,382,154,171,170,76,47,1091,140,190,210,400,234,Ohio,Central,Major Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,145,25,72,58,59,22,338,40,60,90,150,937,Ohio,Central,Major Market
01-01-2011,1,Amaretto,Coffee,Regular,157,53,80,60,48,19,336,50,60,80,140,330,Ohio,Central,Major Market
01-01-2011,2,Columbian,Coffee,Regular,157,65,83,57,43,18,364,50,60,80,140,614,Ohio,Central,Major Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,168,0,87,63,91,57,435,20,60,90,150,513,Ohio,Central,Major Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,201,109,113,67,45,20,400,80,50,100,150,715,Wisconsin,Central,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,91,44,48,33,21,9,777,50,20,50,70,608,Wisconsin,Central,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,168,73,89,61,44,19,390,50,50,80,130,608,Wisconsin,Central,Small Market
01-01-2011,12,Earl Grey,Tea,Regular,201,11,105,75,103,68,522,10,60,90,150,262,Wisconsin,Central,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,168,59,81,69,45,21,965,50,80,90,170,262,Wisconsin,Central,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,123,53,62,48,29,15,623,50,50,70,120,715,Wisconsin,Central,Small Market
01-01-2011,1,Amaretto,Coffee,Regular,134,20,66,54,56,20,312,30,50,70,120,608,Wisconsin,Central,Small Market
01-01-2011,2,Columbian,Coffee,Regular,213,14,111,79,107,72,551,20,80,110,190,715,Wisconsin,Central,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,201,79,103,77,55,25,432,60,80,100,180,414,Wisconsin,Central,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,213,62,105,85,68,32,494,40,60,80,140,860,Connecticut,East,Small Market
01-01-2011,10,Mint,Herbal Tea,Decaf,190,73,92,78,47,24,965,50,50,80,130,860,Connecticut,East,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,138,73,73,50,27,14,821,60,50,80,130,959,Connecticut,East,Small Market
01-01-2011,13,Green Tea,Tea,Regular,105,55,56,38,22,10,777,40,40,60,100,475,Connecticut,East,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,201,11,105,75,103,68,522,20,70,100,170,203,Connecticut,East,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,145,47,75,55,47,18,312,40,50,70,120,203,Connecticut,East,Small Market
01-01-2011,2,Columbian,Coffee,Regular,347,179,186,124,75,40,961,130,110,180,290,959,Connecticut,East,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,123,53,62,48,29,15,623,30,30,50,80,850,Florida,East,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,134,20,66,54,56,20,312,20,40,50,90,904,Florida,East,Major Market
01-01-2011,10,Mint,Herbal Tea,Decaf,168,61,81,69,44,21,965,40,50,60,110,321,Florida,East,Major Market
01-01-2011,11,Darjeeling,Tea,Regular,90,44,48,32,21,8,821,40,30,50,80,239,Florida,East,Major Market
01-01-2011,13,Green Tea,Tea,Regular,91,44,48,33,21,9,777,40,30,50,80,239,Florida,East,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,213,14,111,79,107,72,551,30,70,110,180,239,Florida,East,Major Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,201,78,103,77,56,25,432,60,70,100,170,305,Florida,East,Major Market
01-01-2011,2,Columbian,Coffee,Regular,235,106,126,84,61,27,651,70,80,110,190,813,Florida,East,Major Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,224,104,116,84,51,26,500,70,80,110,190,386,Florida,East,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,145,26,72,58,58,22,338,30,40,60,100,781,Massachusetts,East,Major Market
01-01-2011,11,Darjeeling,Tea,Regular,90,45,48,32,20,8,821,40,30,50,80,781,Massachusetts,East,Major Market
01-01-2011,13,Green Tea,Tea,Regular,90,45,48,32,20,8,456,40,30,50,80,978,Massachusetts,East,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,141,-36,63,63,90,57,435,-10,60,60,120,617,Massachusetts,East,Major Market
01-01-2011,7,Regular Espresso,Espresso,Regular,382,156,171,170,75,47,1091,110,160,170,330,617,Massachusetts,East,Major Market
01-01-2011,2,Columbian,Coffee,Regular,553,572,422,72,58,23,558,360,60,400,460,413,Massachusetts,East,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,85,-6,42,34,48,12,197,0,20,30,50,603,New Hampshire,East,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,50,16,27,18,18,5,821,20,10,30,40,603,New Hampshire,East,Small Market
01-01-2011,13,Green Tea,Tea,Regular,48,17,26,17,16,4,777,20,10,30,40,603,New Hampshire,East,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,101,-16,53,37,66,34,261,0,30,50,80,603,New Hampshire,East,Small Market
01-01-2011,7,Regular Espresso,Espresso,Regular,73,-12,36,29,46,11,169,0,20,40,60,603,New Hampshire,East,Small Market
01-01-2011,1,Amaretto,Coffee,Regular,104,31,55,38,37,12,241,30,30,50,80,603,New Hampshire,East,Small Market
01-01-2011,2,Columbian,Coffee,Regular,134,39,72,48,49,15,372,40,40,70,110,603,New Hampshire,East,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,540,173,238,245,133,93,1419,100,180,190,370,516,New York,East,Major Market
01-01-2011,10,Mint,Herbal Tea,Decaf,201,-176,-27,207,90,64,965,-70,150,-10,140,516,New York,East,Major Market
01-01-2011,11,Darjeeling,Tea,Regular,262,157,139,95,40,26,821,120,100,150,250,607,New York,East,Major Market
01-01-2011,12,Earl Grey,Tea,Regular,245,146,130,89,38,24,777,110,90,140,230,716,New York,East,Major Market
01-01-2011,13,Green Tea,Tea,Regular,150,84,80,54,27,15,456,70,50,90,140,212,New York,East,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,68,-268,-44,105,134,95,725,-170,100,-50,50,516,New York,East,Major Market
01-01-2011,7,Regular Espresso,Espresso,Regular,548,273,262,228,91,63,1459,200,210,270,480,516,New York,East,Major Market
01-01-2011,2,Columbian,Coffee,Regular,759,408,407,271,152,94,2101,260,260,380,640,518,New York,East,Major Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,125,55,63,49,29,16,623,40,40,60,100,318,Louisiana,South,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,213,62,105,85,68,32,494,40,80,100,180,318,Louisiana,South,Small Market
01-01-2011,2,Columbian,Coffee,Regular,95,47,51,34,22,9,777,50,40,60,100,337,Louisiana,South,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,91,44,48,33,21,9,777,50,40,60,100,318,Louisiana,South,Small Market
01-01-2011,4,Caffe Latte,Espresso,Regular,201,12,105,75,102,68,522,10,60,90,150,504,Louisiana,South,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,201,109,113,67,45,20,400,80,50,100,150,225,Louisiana,South,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,168,75,89,61,43,19,390,50,50,70,120,337,Louisiana,South,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,50,17,27,18,17,5,821,20,10,30,40,505,New Mexico,South,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,69,6,34,28,32,8,965,20,20,40,60,505,New Mexico,South,Small Market
01-01-2011,2,Columbian,Coffee,Regular,134,41,72,48,48,15,372,50,60,90,150,505,New Mexico,South,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,111,-61,11,88,52,27,525,-30,110,10,120,505,New Mexico,South,Small Market
01-01-2011,4,Caffe Latte,Espresso,Regular,73,-12,36,29,46,11,169,0,20,30,50,505,New Mexico,South,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,101,-16,53,37,66,34,261,-10,30,40,70,505,New Mexico,South,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,92,14,47,35,40,11,196,10,30,40,70,505,New Mexico,South,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,134,20,66,54,56,20,312,20,50,60,110,918,Oklahoma,South,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,213,16,111,79,106,72,551,30,70,110,180,405,Oklahoma,South,Small Market
01-01-2011,2,Columbian,Coffee,Regular,112,45,56,44,28,14,623,50,50,70,120,580,Oklahoma,South,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,90,44,48,32,21,8,821,50,40,60,100,918,Oklahoma,South,Small Market
01-01-2011,4,Caffe Latte,Espresso,Regular,224,103,116,84,52,26,500,70,70,100,170,405,Oklahoma,South,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,90,44,48,32,21,8,456,40,20,40,60,580,Oklahoma,South,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,235,104,126,84,62,27,651,70,70,110,180,405,Oklahoma,South,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,157,51,80,60,49,19,336,50,50,80,130,281,Texas,South,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,157,65,83,57,43,18,364,50,50,80,130,254,Texas,South,Major Market
01-01-2011,2,Columbian,Coffee,Regular,506,248,245,207,90,64,965,220,260,300,560,682,Texas,South,Major Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,213,106,107,83,41,27,623,100,100,130,230,361,Texas,South,Major Market
01-01-2011,4,Caffe Latte,Espresso,Regular,201,83,108,72,58,23,558,50,60,90,150,806,Texas,South,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,245,148,130,89,37,24,777,90,70,110,180,512,Texas,South,Major Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,150,84,80,54,27,15,456,60,40,70,110,409,Texas,South,Major Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,104,33,55,38,36,12,241,30,30,50,80,435,Utah,West,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,134,39,72,48,49,15,372,30,40,60,100,435,Utah,West,Small Market
01-01-2011,10,Mint,Herbal Tea,Decaf,111,-62,11,88,54,27,525,-30,70,10,80,435,Utah,West,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,101,-16,53,37,66,34,261,0,20,40,60,435,Utah,West,Small Market
01-01-2011,12,Earl Grey,Tea,Regular,92,14,47,35,40,11,196,10,20,30,50,801,Utah,West,Small Market
01-01-2011,13,Green Tea,Tea,Regular,73,-14,36,29,47,11,169,10,10,30,40,435,Utah,West,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,138,73,73,50,27,14,821,50,40,70,110,435,Utah,West,Small Market
01-01-2011,1,Amaretto,Coffee,Regular,190,73,92,78,47,24,965,80,90,120,210,801,Utah,West,Small Market
01-01-2011,2,Columbian,Coffee,Regular,145,47,75,55,47,18,312,70,60,100,160,435,Utah,West,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,213,61,105,85,69,32,494,70,100,130,230,801,Utah,West,Small Market
01-01-2011,4,Caffe Latte,Espresso,Regular,128,69,68,46,25,12,777,40,40,60,100,435,Utah,West,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,125,53,63,49,30,16,623,40,40,60,100,435,Utah,West,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,262,159,139,95,39,26,821,100,80,120,200,650,California,West,Major Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,506,249,245,207,89,64,965,160,170,220,390,530,California,West,Major Market
01-01-2011,10,Mint,Herbal Tea,Decaf,213,104,107,83,42,27,623,60,70,90,160,650,California,West,Major Market
01-01-2011,11,Darjeeling,Tea,Regular,245,146,130,89,38,24,777,80,50,90,140,562,California,West,Major Market
01-01-2011,12,Earl Grey,Tea,Regular,150,84,80,54,27,15,456,60,30,60,90,707,California,West,Major Market
01-01-2011,13,Green Tea,Tea,Regular,201,84,108,72,57,23,558,50,40,80,120,650,California,West,Major Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,611,316,312,234,114,77,1310,200,220,300,520,951,California,West,Major Market
01-01-2011,1,Amaretto,Coffee,Regular,162,-3,50,95,55,30,608,30,110,70,180,209,California,West,Major Market
01-01-2011,2,Columbian,Coffee,Regular,759,408,407,271,152,94,2101,370,340,500,840,949,California,West,Major Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,132,-182,-26,144,96,47,862,-120,180,-40,140,310,California,West,Major Market
01-01-2011,4,Caffe Latte,Espresso,Regular,510,218,228,228,92,63,1459,150,210,220,430,323,California,West,Major Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,280,26,145,105,134,95,725,20,100,140,240,530,California,West,Major Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,280,25,145,105,135,95,725,30,90,130,220,775,Nevada,West,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,386,173,201,144,94,47,862,120,120,180,300,775,Nevada,West,Small Market
01-01-2011,10,Mint,Herbal Tea,Decaf,262,134,139,95,56,30,608,90,80,120,200,775,Nevada,West,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,611,316,312,234,114,77,1310,150,150,220,370,702,Nevada,West,Small Market
01-01-2011,12,Earl Grey,Tea,Regular,510,220,228,228,91,63,1459,100,150,160,310,775,Nevada,West,Small Market
01-01-2011,13,Green Tea,Tea,Regular,19,-552,-245,245,132,93,1419,-240,160,-160,0,775,Nevada,West,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,48,17,26,17,16,4,777,20,10,30,40,702,Nevada,West,Small Market
01-01-2011,2,Columbian,Coffee,Regular,85,-5,42,34,47,12,197,10,40,50,90,775,Nevada,West,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,69,6,34,28,32,8,965,20,30,40,70,702,Nevada,West,Small Market
01-01-2011,4,Caffe Latte,Espresso,Regular,48,17,26,17,16,4,777,20,10,30,40,702,Nevada,West,Small Market
01-01-2011,5,Caffe Mocha,Espresso,Regular,50,16,27,18,18,5,821,20,10,30,40,775,Nevada,West,Small Market
01-01-2011,8,Chamomile,Herbal Tea,Decaf,101,51,54,36,22,10,777,40,30,40,70,503,Oregon,West,Small Market
01-01-2011,9,Lemon,Herbal Tea,Decaf,112,45,56,44,28,14,623,30,30,50,80,503,Oregon,West,Small Market
01-01-2011,11,Darjeeling,Tea,Regular,90,44,48,32,21,8,456,30,20,30,50,541,Oregon,West,Small Market
01-01-2011,12,Earl Grey,Tea,Regular,235,106,126,84,61,27,651,60,50,90,140,503,Oregon,West,Small Market
01-01-2011,13,Green Tea,Tea,Regular,224,104,116,84,51,26,500,50,50,80,130,541,Oregon,West,Small Market
01-01-2011,6,Decaf Espresso,Espresso,Decaf,382,154,171,170,76,47,1091,100,160,160,320,971,Oregon,West,Small Market
01-01-2011,1,Amaretto,Coffee,Regular,168,2,87,63,90,57,435,40,70,110,180,503,Oregon,West,Small Market
01-01-2011,2,Columbian,Coffee,Regular,179,44,93,67,68,22,400,60,80,120,200,503,Oregon,West,Small Market
01-01-2011,3,Decaf Irish Cream,Coffee,Decaf,157,65,83,57,43,18,364,70,70,100,170,971,Oregon,West,Small Market
